city,kind,uuid,margin,year,green_view_index,building_view_index,type_highway
Kuwait City,atypical,632dbce9-b12c-413b-8f3b-1788e354a5cd,-0.43452468514442444,2022,0.0957697279753555,0.24077894215694365,walk
Kuwait City,atypical,23301c96-9d3a-43ed-b77e-50175e243349,-0.3494775891304016,2015,0.06335004359197907,0.2279574433304272,
Kuwait City,atypical,231d6e2e-3292-4314-afd2-78a92364870b,-0.2563333511352539,2015,0.0,0.6960433740142421,walk
Kuwait City,atypical,77606bd0-5186-485a-9db7-02fb31b574a6,-0.25170469284057617,2017,0.17778697277756994,0.08054984997559471,drive
Kuwait City,atypical,e5bb0954-b28d-4e00-9b4e-2ff434e1f3da,-0.22785651683807373,2017,0.11070421202789264,0.10257093280024297,drive
Kuwait City,atypical,27c53c0f-707e-494b-aefc-f17831450b7e,-0.22260594367980957,2015,0.0,0.6416791584167675,walk
Lima,characteristic,4f8ddf24-5941-46a8-9439-540ac95b3a19,0.5539383888244629,2016,0.02501134272993334,0.05058608259501718,drive
Lima,characteristic,8d8866d5-0f63-436c-b7b8-55fdbd779b98,0.55366051197052,2016,0.018100024073182473,0.08024895682875943,drive
Lima,characteristic,512abac6-56d2-4673-9f6f-67016d8ef791,0.5525920987129211,2016,0.009007166285584881,0.08694752272489305,drive
Lima,characteristic,908fe593-4892-4017-a1c1-ad3b548acc5f,0.5513004064559937,2016,0.0,0.18357248149931257,drive
Lima,characteristic,4085a00e-0b50-4dc2-b3fe-f25be331883f,0.5509908199310303,2016,0.0,0.1825081027175268,drive
Lima,characteristic,6a33f69e-ba2b-4bca-9004-520524847aae,0.5448235869407654,2016,0.023784219682960035,0.0340859029466448,drive
Lima,atypical,753c1315-488f-4b1e-b727-d16562757ee1,-0.4267495274543762,2022,0.6656342995275017,0.02111214448152252,walk
Lima,atypical,05178a5d-dacd-43b2-8028-d96fa59d3a71,-0.39288219809532166,2022,0.432932205246153,0.043987185805815676,walk
Lima,atypical,d9eb09df-195e-43d3-b86c-022bb8fb60e0,-0.37805700302124023,2016,0.0,0.3696984299183908,drive
Lima,atypical,6e803aaf-c8cf-4f51-8d3d-630782581e29,-0.3719457983970642,2022,0.6175952947928637,0.14664676326136777,walk
Lima,atypical,0125fad1-0e3a-49bd-87db-38001c408c77,-0.3640751242637634,2016,0.0,0.34353846528380166,drive
Lima,atypical,5cb1bf37-ca93-4cc8-a092-61f5b91af8a8,-0.3551639914512634,2016,0.0,0.35104768194290864,drive
Lisbon,characteristic,be205d8f-2fca-4eac-b745-5915b90bb187,0.5245747566223145,2021,0.0,0.548990917986499,drive
Lisbon,characteristic,1c4ff33e-bae7-40c0-aa1b-ce6f99552e5c,0.5206791758537292,2017,0.0,0.5959695418143626,drive
Lisbon,characteristic,cd74823f-7f2d-4735-b4a5-ead41e3d8d94,0.5204530954360962,2017,0.0,0.592372063501973,drive
Lisbon,characteristic,86ba3e7c-3a8a-4a78-9971-3d800b0a05c8,0.5195482969284058,2017,0.0,0.5007190622937883,walk
Lisbon,characteristic,8dfc1321-1653-4fa6-a8b3-74c7b73f64b5,0.5194397568702698,2019,0.0,0.5094546793663395,drive
Lisbon,characteristic,83c59126-0790-4c6c-87e5-57bb8ce183ca,0.5192814469337463,2018,0.0,0.4857799552737055,walk
Lisbon,atypical,98053b55-b9cc-42f3-b20b-c27eb7131a52,-0.33844614028930664,2017,0.0,0.46892139062154536,walk
Lisbon,atypical,2459d885-ae8e-49e5-9db6-bf565dc50447,-0.2826218605041504,2019,0.07293415616871525,0.0,drive
Lisbon,atypical,78276d74-9230-4693-b177-4d437ed8d897,-0.24979794025421143,2021,0.0,0.5321443733457676,drive
Lisbon,atypical,39f776f4-383c-404a-a9f3-3ba573e14b5b,-0.2215983271598816,2017,0.0,0.7548594367290332,walk
